pond,cycle,starting_state,end_state,weight
1,1,BW,HV,1
1,1,BW,"HV,RS",1
1,1,"BW,HV",BW,1
1,1,"BW,HV","BW,HV,RS",1
1,1,"BW,HV","HV,RS",1
1,1,"BW,HV,RS","BW,HV",1
1,1,"GC,HV",HV,1
1,1,"GC,HV,RS","HV,RS",2
1,1,"GC,RS","GC,HV,RS",1
1,1,"HC,HV",HV,1
1,1,"HC,HV,RS","HV,RS",1
1,1,"HC,HV,RS",RS,1
1,1,HV,"BW,HV",2
1,1,HV,"GC,HV,RS",1
1,1,HV,"HV,RS",4
1,1,HV,RS,1
1,1,HV,none,5
1,1,"HV,RCA","HV,RCA,RS",2
1,1,"HV,RCA,RS","HV,RCA",2
1,1,"HV,RCA,RS",none,1
1,1,"HV,RS",BW,1
1,1,"HV,RS","GC,HV",1
1,1,"HV,RS","HC,HV",1
1,1,"HV,RS","HC,HV,RS",2
1,1,"HV,RS",HV,5
1,1,"HV,RS","HV,RCA,RS",1
1,1,"HV,RS",RS,2
1,1,"HV,RS",none,1
1,1,PC,"PC,RS",2
1,1,"PC,RS",PC,2
1,1,"PC,RS",RS,4
1,1,RS,"GC,RS",1
1,1,RS,HV,1
1,1,RS,"HV,RS",2
1,1,RS,"PC,RS",3
1,1,RS,none,18
1,1,none,HV,4
1,1,none,"HV,RS",3
1,1,none,RS,18
1,2,HC,"HC,HV",1
1,2,HC,HV,1
1,2,HC,none,6
1,2,"HC,HV",HV,1
1,2,"HC,RCA",HC,1
1,2,HV,"HC,RCA",1
1,2,HV,none,1
1,2,"HV,RS",RS,1
1,2,"HV,RS",none,1
1,2,PC,none,1
1,2,RCA,none,1
1,2,RS,"HV,RS",1
1,2,RS,none,22
1,2,none,HC,7
1,2,none,"HV,RS",1
1,2,none,PC,1
1,2,none,RCA,1
1,2,none,RS,22
1,3,"HC,HV",none,1
1,3,HV,"HC,HV",1
1,3,HV,"HV,RS",1
1,3,HV,"PC,RS",1
1,3,HV,none,13
1,3,"HV,RS",RS,1
1,3,PC,"PC,RS",2
1,3,PC,RS,1
1,3,PC,none,5
1,3,"PC,RS",PC,3
1,3,"PC,RS",RS,2
1,3,"PC,RS",none,1
1,3,RS,HV,1
1,3,RS,PC,1
1,3,RS,"PC,RS",1
1,3,RS,none,10
1,3,none,HV,15
1,3,none,PC,4
1,3,none,"PC,RS",2
1,3,none,RS,9
1,4,"GC,HC,HV","HC,HV",1
1,4,"GC,HC,HV",RCL,1
1,4,"GC,HC,HV,RCL","HC,HV,RCL",1
1,4,"GC,HV,RCL,RS","HC,HV,RCA,RCL,RS",1
1,4,HC,"HC,HV",2
1,4,HC,none,3
1,4,"HC,HV","GC,HC,HV",2
1,4,"HC,HV",HC,3
1,4,"HC,HV",HV,2
1,4,"HC,HV,RCA,RCL,RS","HC,HV,RCL,RS",1
1,4,"HC,HV,RCL",HC,1
1,4,"HC,HV,RCL","HC,HV,RCL,RS",1
1,4,"HC,HV,RCL","HV,RCL,RS",1
1,4,"HC,HV,RCL,RS","HC,HV",1
1,4,"HC,HV,RCL,RS","HV,RCL",1
1,4,HV,"HC,HV",2
1,4,HV,"HV,PC",1
1,4,HV,"HV,RS",2
1,4,HV,"RCL,RS",1
1,4,HV,none,2
1,4,"HV,PC",PC,2
1,4,"HV,PC",RS,1
1,4,"HV,PC,RS","HV,PC",1
1,4,"HV,PC,RS",RS,1
1,4,"HV,RCL","HC,HV,RCL",1
1,4,"HV,RCL","HV,RCL,RS",1
1,4,"HV,RCL",RCL,3
1,4,"HV,RCL",none,1
1,4,"HV,RCL,RS","GC,HV,RCL,RS",1
1,4,"HV,RCL,RS","HC,HV,RCL",1
1,4,"HV,RCL,RS","HV,RCL",1
1,4,"HV,RS","HV,PC,RS",1
1,4,"HV,RS","HV,RCL",1
1,4,"HV,RS",RS,3
1,4,PC,"HV,PC",1
1,4,PC,"PC,RS",6
1,4,PC,RS,1
1,4,PC,none,8
1,4,"PC,RS","HV,PC,RS",1
1,4,"PC,RS",PC,5
1,4,RCL,HV,1
1,4,RCL,"HV,RCL",3
1,4,RCL,none,1
1,4,"RCL,RS","HV,RCL,RS",1
1,4,"RCL,RS",RCL,1
1,4,RS,"HV,RS",2
1,4,RS,"RCL,RS",1
1,4,RS,none,18
1,4,none,"GC,HC,HV,RCL",1
1,4,none,HC,1
1,4,none,"HC,HV",1
1,4,none,HV,5
1,4,none,"HV,RS",1
1,4,none,PC,8
1,4,none,RS,16
1,5,BV,none,1
1,5,HC,none,4
1,5,"HC,HV",none,1
1,5,HV,"HV,RCL",1
1,5,HV,none,9
1,5,"HV,RCL",none,1
1,5,PC,"PC,RS",6
1,5,PC,none,9
1,5,"PC,RS",PC,6
1,5,"PC,RS",RS,2
1,5,"PC,RS",none,2
1,5,RCL,none,3
1,5,RS,none,10
1,5,none,BV,1
1,5,none,HC,4
1,5,none,"HC,HV",1
1,5,none,HV,10
1,5,none,PC,8
1,5,none,"PC,RS",4
1,5,none,RCL,3
1,5,none,RS,9
1,6,"BV,HC,HV","HC,HV",1
1,6,"BV,HC,HV",none,1
1,6,"BV,HV",none,1
1,6,HC,none,10
1,6,"HC,HV",HC,1
1,6,"HC,HV",none,1
1,6,HV,"BV,HC,HV",1
1,6,HV,"BV,HV",1
1,6,HV,"HV,PC",1
1,6,HV,RCL,1
1,6,HV,none,7
1,6,"HV,PC",HV,1
1,6,"HV,PC",none,1
1,6,"HV,PC,RS","HV,PC",1
1,6,PC,"PC,RS",6
1,6,PC,RS,1
1,6,PC,none,4
1,6,"PC,RS","HV,PC,RS",1
1,6,"PC,RS",PC,4
1,6,"PC,RS",none,3
1,6,RCL,HV,1
1,6,RCL,none,1
1,6,RS,"PC,RS",1
1,6,RS,none,7
1,6,none,"BV,HC,HV",1
1,6,none,HC,9
1,6,none,"HC,HV",1
1,6,none,HV,9
1,6,none,PC,6
1,6,none,"PC,RS",1
1,6,none,RCL,1
1,6,none,RS,8
1,7,"BV,HV",HV,2
1,7,"BV,HV",none,1
1,7,"BV,HV,RCL","BV,HV",1
1,7,"BV,HV,RS",HV,1
1,7,"BW,HV",HV,2
1,7,HC,none,1
1,7,HV,"BV,HV",1
1,7,HV,"BV,HV,RCL",1
1,7,HV,"BW,HV",1
1,7,HV,"HV,PC",1
1,7,HV,"HV,RS",4
1,7,HV,RS,1
1,7,HV,none,9
1,7,"HV,PC",HV,1
1,7,"HV,PC","HV,PC,RS",2
1,7,"HV,PC,RS","BV,HV,RS",1
1,7,"HV,PC,RS",HV,1
1,7,"HV,RCL",RCL,1
1,7,"HV,RS",HV,2
1,7,"HV,RS","HV,PC",1
1,7,"HV,RS",RS,1
1,7,PC,"PC,RS",1
1,7,PC,none,10
1,7,"PC,RS",none,1
1,7,RCL,"HV,RCL",1
1,7,RCL,none,1
1,7,RS,HV,1
1,7,RS,none,5
1,7,none,"BV,HV",1
1,7,none,"BW,HV",1
1,7,none,HC,1
1,7,none,HV,8
1,7,none,"HV,PC",1
1,7,none,PC,10
1,7,none,RCL,1
1,7,none,RS,5
1,8,BV,"BV,HC,HV,RCL",1
1,8,BV,none,1
1,8,"BV,HC","BV,HV",1
1,8,"BV,HC",HC,1
1,8,"BV,HC",none,1
1,8,"BV,HC,HV",none,1
1,8,"BV,HC,HV,RCL","BV,HV,RCL",1
1,8,"BV,HC,HV,RCL","HC,HV,RCL",1
1,8,"BV,HC,HV,RCL",none,1
1,8,"BV,HV",HV,1
1,8,"BV,HV",RCL,1
1,8,"BV,HV",none,2
1,8,"BV,HV,RCL","HV,RCL",1
1,8,HC,"BV,HC",1
1,8,HC,"BV,HC,HV,RCL",1
1,8,HC,none,5
1,8,"HC,HV,RCL",none,1
1,8,"HC,RCL",none,1
1,8,HV,BV,1
1,8,HV,"BV,HC,HV",1
1,8,HV,"BV,HV",1
1,8,HV,"HV,RCL",1
1,8,HV,PC,1
1,8,HV,none,8
1,8,"HV,RCL",HV,1
1,8,"HV,RCL",RCL,1
1,8,PC,none,5
1,8,RCL,"BV,HC,HV,RCL",1
1,8,RCL,"HC,RCL",1
1,8,RCL,none,1
1,8,none,BV,1
1,8,none,"BV,HC",2
1,8,none,"BV,HV",2
1,8,none,HC,6
1,8,none,HV,11
1,8,none,PC,3
1,8,none,RCL,1
1,8,none,RS,1
1,9,BV,none,2
1,9,"BV,HC,HV","BV,HV",2
1,9,"BV,HV","BV,HC,HV",1
1,9,"BV,HV","BV,HV,PC",1
1,9,"BV,HV",HV,1
1,9,"BV,HV",none,4
1,9,"BV,HV,PC","BV,HV",1
1,9,HV,RS,1
1,9,HV,none,8
1,9,"HV,PC","BV,HV",1
1,9,"HV,PC","PC,RS",1
1,9,PC,"HV,PC",1
1,9,PC,"PC,RS",3
1,9,PC,none,12
1,9,"PC,RS","HV,PC",1
1,9,"PC,RS",PC,4
1,9,RS,HV,1
1,9,RS,none,11
1,9,none,BV,2
1,9,none,"BV,HC,HV",1
1,9,none,"BV,HV",3
1,9,none,HV,7
1,9,none,PC,11
1,9,none,"PC,RS",1
1,9,none,RS,12
1,10,BV,"BV,RS",1
1,10,BV,none,7
1,10,"BV,BW,HV","BW,HV",1
1,10,"BV,HV",BV,1
1,10,"BV,HV",HV,2
1,10,"BV,RS",RS,1
1,10,BW,"BV,HV",1
1,10,"BW,HV",HV,1
1,10,"BW,HV,PC","BV,BW,HV",1
1,10,HV,"BV,HV",1
1,10,HV,"BW,HV,PC",1
1,10,HV,none,5
1,10,PC,"PC,RS",1
1,10,PC,none,5
1,10,"PC,RS",PC,1
1,10,"PC,RS",none,1
1,10,RS,none,9
1,10,none,BV,7
1,10,none,"BV,HV",1
1,10,none,BW,1
1,10,none,HV,4
1,10,none,PC,4
1,10,none,"PC,RS",1
1,10,none,RS,9
1,11,HV,"HV,RCL",1
1,11,HV,"HV,RS",2
1,11,HV,none,4
1,11,"HV,RCL","HV,RS",1
1,11,"HV,RS",RS,2
1,11,"HV,RS",none,3
1,11,PC,"PC,RS",5
1,11,PC,none,1
1,11,"PC,RS",PC,2
1,11,"PC,RS",RS,5
1,11,"PC,RS",none,1
1,11,RS,"HV,RS",1
1,11,RS,PC,1
1,11,RS,"PC,RS",3
1,11,RS,none,7
1,11,none,BV,1
1,11,none,HV,7
1,11,none,"HV,RS",1
1,11,none,PC,3
1,11,none,RS,4
1,12,HV,"HV,RCL",2
1,12,HV,RS,1
1,12,HV,none,10
1,12,"HV,RCL",HV,1
1,12,"HV,RCL","HV,RCL,RS",4
1,12,"HV,RCL",RCL,1
1,12,"HV,RCL","RCL,RS",1
1,12,"HV,RCL,RS","HV,RCL",4
1,12,"HV,RS",HV,1
1,12,"HV,RS",RS,1
1,12,PC,"PC,RS",1
1,12,PC,RS,1
1,12,"PC,RS",PC,2
1,12,"PC,RS",none,1
1,12,RCL,"HV,RCL",1
1,12,RCL,"RCL,RS",5
1,12,RCL,RS,1
1,12,RCL,none,1
1,12,"RCL,RS",RCL,6
1,12,RS,"HV,RS",2
1,12,RS,none,14
1,12,none,HV,11
1,12,none,"PC,RS",2
1,12,none,RCL,1
1,12,none,RS,12
1,13,"BV,BW,HC,HV,RCL","HV,RCL,RS",1
1,13,"BV,BW,HV,RCL","BV,HV,RCL",1
1,13,"BV,BW,HV,RCL",RCL,1
1,13,"BV,BW,HV,RCL,RS","BV,BW,HV,RCL",1
1,13,"BV,BW,HV,RCL,RS","BW,HV,RCL,RS",1
1,13,"BV,HC,HV,RCL","BV,BW,HC,HV,RCL",1
1,13,"BV,HV,PC,RCL","HV,PC",1
1,13,"BV,HV,RCL","BV,BW,HV,RCL,RS",1
1,13,"BV,HV,RCL","BV,HV,RCL,RS",1
1,13,"BV,HV,RCL","HV,RCL",4
1,13,"BV,HV,RCL",RCL,1
1,13,"BV,HV,RCL,RS","HV,RCL,RS",1
1,13,"BW,HV,RCL","HV,RCL,RS",1
1,13,"BW,HV,RCL,RS","RCL,RS",1
1,13,"HC,HV,RCL","HV,RCL",1
1,13,"HV,PC","BV,HV,PC,RCL",1
1,13,"HV,PC",none,1
1,13,"HV,PC,RCL","HV,RCL",1
1,13,"HV,RCL","BV,BW,HV,RCL",1
1,13,"HV,RCL","BV,HC,HV,RCL",1
1,13,"HV,RCL","BV,HV,RCL",4
1,13,"HV,RCL","BW,HV,RCL",1
1,13,"HV,RCL","HC,HV,RCL",1
1,13,"HV,RCL","HV,PC,RCL",1
1,13,"HV,RCL","HV,RCL,RS",1
1,13,"HV,RCL",RCL,4
1,13,"HV,RCL","RCL,RS",1
1,13,"HV,RCL,RS","BV,BW,HV,RCL,RS",1
1,13,"HV,RCL,RS","HV,RCL",1
1,13,"HV,RCL,RS",RCL,1
1,13,"HV,RCL,RS","RCL,RS",2
1,13,PC,none,4
1,13,RCL,"BV,HV,RCL",2
1,13,RCL,"HV,RCL",7
1,13,RCL,"RCL,RS",6
1,13,RCL,none,1
1,13,"RCL,RS","HV,RCL,RS",1
1,13,"RCL,RS",RCL,9
1,13,RS,none,13
1,13,none,"HV,PC",1
1,13,none,"HV,RCL",1
1,13,none,PC,4
1,13,none,RS,13
1,14,AC,"AC,HC,HV",1
1,14,"AC,GC,HV,RS","AC,HC,HV,RS",1
1,14,"AC,GC,HV,RS","AC,HV,RS",1
1,14,"AC,HC,HV","AC,HC,HV,RS",1
1,14,"AC,HC,HV","AC,HV",2
1,14,"AC,HC,HV,RCA,RS","AC,HV,RS",1
1,14,"AC,HC,HV,RS","HC,HV,RS",1
1,14,"AC,HC,HV,RS","HV,RS",1
1,14,"AC,HV",AC,1
1,14,"AC,HV","AC,GC,HV,RS",1
1,14,"AC,HV","AC,HC,HV",1
1,14,"AC,HV",HV,3
1,14,"AC,HV","HV,RS",1
1,14,"AC,HV",none,1
1,14,"AC,HV,RS","AC,HC,HV,RCA,RS",1
1,14,"AC,HV,RS","AC,HV",1
1,14,"AC,HV,RS","AC,RS",1
1,14,"AC,HV,RS","HV,RS",3
1,14,"AC,RS","HV,RS",1
1,14,"BV,BW,HV","BV,BW,HV,RS",1
1,14,"BV,BW,HV,RS","BV,GC,HV",1
1,14,"BV,GC,HV","BV,HV",1
1,14,"BV,HV","AC,HV,RS",1
1,14,"HC,HV,RS",HV,1
1,14,"HC,HV,RS","HV,RS",1
1,14,HV,"AC,HV",5
1,14,HV,"HV,RS",3
1,14,HV,RS,1
1,14,HV,none,4
1,14,"HV,RS","AC,GC,HV,RS",1
1,14,"HV,RS","AC,HC,HV",1
1,14,"HV,RS","AC,HV,RS",3
1,14,"HV,RS","HC,HV,RS",1
1,14,"HV,RS",HV,5
1,14,"HV,RS",RS,2
1,14,PC,"PC,RS",2
1,14,PC,none,7
1,14,"PC,RS",PC,1
1,14,"PC,RS",RS,1
1,14,"PC,RS",none,2
1,14,"PT,RS",none,1
1,14,RS,"HV,RS",1
1,14,RS,"PC,RS",1
1,14,RS,none,11
1,14,none,"BV,BW,HV",1
1,14,none,HV,4
1,14,none,"HV,RS",2
1,14,none,PC,8
1,14,none,"PC,RS",1
1,14,none,"PT,RS",1
1,14,none,RS,9
1,15,"AC,GC,HV,RCL,RS","GC,HV,RCL,RS",1
1,15,"AC,HV,RCL,RS","GC,HV,RCL,RS",1
1,15,"BV,GC,HV,RCL,RS","BV,RCL",1
1,15,"BV,RCL","RCL,RS",1
1,15,"GC,HV,RCL","HV,RCL,RS",1
1,15,"GC,HV,RCL,RS","AC,GC,HV,RCL,RS",1
1,15,"GC,HV,RCL,RS","AC,HV,RCL,RS",1
1,15,"GC,HV,RCL,RS","HV,RCL",2
1,15,"GC,HV,RCL,RS","HV,RCL,RS",1
1,15,HC,RCL,1
1,15,HV,"HV,RS",1
1,15,HV,RCL,1
1,15,HV,none,1
1,15,"HV,PC,PT,RP,RS","HV,PC,RP,RS",2
1,15,"HV,PC,RP,RS","HV,PC,PT,RP,RS",1
1,15,"HV,PC,RP,RS","HV,PC,RS",1
1,15,"HV,PC,RS","HV,RP,RS",1
1,15,"HV,PC,RS","PC,RP,RS",1
1,15,"HV,RCL","BV,GC,HV,RCL,RS",1
1,15,"HV,RCL","GC,HV,RCL",1
1,15,"HV,RCL","HV,RCL,RS",2
1,15,"HV,RCL",RCL,2
1,15,"HV,RCL,RS","GC,HV,RCL,RS",3
1,15,"HV,RCL,RS","HV,RCL",1
1,15,"HV,RCL,RS",RCL,2
1,15,"HV,RCL,RS","RCL,RS",1
1,15,"HV,RP,RS",RP,1
1,15,"HV,RS",HV,2
1,15,"HV,RS",RS,3
1,15,PC,"PC,RS",3
1,15,PC,none,4
1,15,"PC,PT,RP,RS","HV,PC,PT,RP,RS",1
1,15,"PC,RP,RS","HV,PC,RS",1
1,15,"PC,RP,RS","PC,PT,RP,RS",1
1,15,"PC,RP,RS","PC,RS",1
1,15,"PC,RS",PC,2
1,15,"PC,RS","PC,RP,RS",1
1,15,"PC,RS",RS,1
1,15,"PC,RS",none,2
1,15,RCL,HV,1
1,15,RCL,"HV,RCL",2
1,15,RCL,none,5
1,15,"RCL,RS","HV,RCL",1
1,15,"RCL,RS","HV,RCL,RS",1
1,15,RP,RS,1
1,15,RS,"HV,RCL,RS",1
1,15,RS,"HV,RS",4
1,15,RS,none,4
1,15,none,HC,1
1,15,none,"HV,RCL,RS",1
1,15,none,PC,5
1,15,none,"PC,RP,RS",1
1,15,none,"PC,RS",2
1,15,none,RCL,3
1,15,none,RS,3
1,16,"AC,HV","HV,RCL",1
1,16,"BV,HV,RS","HV,RS",1
1,16,HV,"HV,RCL",1
1,16,HV,"HV,RS",2
1,16,HV,none,4
1,16,"HV,PC,PT,RS","HV,PC,RS",1
1,16,"HV,PC,RS",PC,1
1,16,"HV,RCL","AC,HV",1
1,16,"HV,RCL",HV,1
1,16,"HV,RCL",RCL,3
1,16,"HV,RCL,RS","HV,RCL",1
1,16,"HV,RS","BV,HV,RS",1
1,16,"HV,RS",RS,1
1,16,"HV,RS",none,3
1,16,PC,none,2
1,16,"PC,PT","HV,PC,PT,RS",1
1,16,PT,none,2
1,16,RCL,HV,1
1,16,RCL,"HV,RCL",2
1,16,RCL,"HV,RCL,RS",1
1,16,RP,PT,1
1,16,RS,none,2
1,16,none,HV,5
1,16,none,"HV,RS",2
1,16,none,"PC,PT",1
1,16,none,PT,1
1,16,none,RCL,1
1,16,none,RP,1
1,16,none,RS,2
1,17,"AC,RCL,RS",RS,1
1,17,"BV,RCL",RCL,1
1,17,"GC,HV,RCL","HC,HV,RCL",1
1,17,"GC,HV,RCL","HV,RCL",1
1,17,"HC,HV,RCL","HV,RCL",1
1,17,HV,"HV,RCL",1
1,17,HV,"HV,RCL,RS",1
1,17,HV,RCL,3
1,17,"HV,PC",none,1
1,17,"HV,RCL","GC,HV,RCL",1
1,17,"HV,RCL",HV,1
1,17,"HV,RCL",RCL,7
1,17,"HV,RCL",none,1
1,17,"HV,RCL,RS","RCL,RS",1
1,17,PC,none,5
1,17,"RCA,RCL",RCL,1
1,17,RCL,"GC,HV,RCL",1
1,17,RCL,HV,3
1,17,RCL,"HV,RCL",5
1,17,RCL,"RCA,RCL",1
1,17,RCL,"RCL,RS",1
1,17,RCL,none,7
1,17,"RCL,RS","AC,RCL,RS",1
1,17,"RCL,RS","HV,RCL",1
1,17,RS,none,7
1,17,none,"BV,RCL",1
1,17,none,HV,1
1,17,none,"HV,PC",1
1,17,none,"HV,RCL",1
1,17,none,PC,4
1,17,none,RCL,6
1,17,none,RS,7
1,18,AC,"AC,RCL",1
1,18,AC,RCL,1
1,18,"AC,RCL",AC,1
1,18,"AC,RCL",RCL,2
1,18,"BV,HV","AC,RCL",1
1,18,"BV,HV",none,2
1,18,"BV,HV,RCL","BV,HV",1
1,18,"BV,HV,RCL","BV,RCL",1
1,18,"BV,HV,RCL",HV,1
1,18,"BV,HV,RCL",RCL,1
1,18,"BV,RCL","BV,HV",1
1,18,"BV,RCL",none,1
1,18,"HC,RCL",none,1
1,18,HV,"BV,HV",1
1,18,HV,"BV,HV,RCL",1
1,18,HV,"HV,RCL",1
1,18,HV,RCL,4
1,18,HV,none,8
1,18,"HV,PC",PC,1
1,18,"HV,PC,RS","HV,RS",1
1,18,"HV,RCL","BV,HV,RCL",2
1,18,"HV,RCL","HV,RCL,RS",2
1,18,"HV,RCL",RCL,7
1,18,"HV,RCL",none,1
1,18,"HV,RCL,RS","HV,RCL",1
1,18,"HV,RCL,RS",RCL,2
1,18,"HV,RCL,RS","RCL,RS",2
1,18,"HV,RS",HV,1
1,18,"HV,RS",RS,2
1,18,PC,"HV,PC",1
1,18,PC,"HV,PC,RS",1
1,18,PC,none,7
1,18,RCL,AC,1
1,18,RCL,"AC,RCL",1
1,18,RCL,"BV,HV,RCL",1
1,18,RCL,HV,3
1,18,RCL,"HV,RCL",9
1,18,RCL,"HV,RCL,RS",2
1,18,RCL,none,4
1,18,"RCL,RS","HV,RCL,RS",1
1,18,"RCL,RS",RCL,1
1,18,RS,HV,1
1,18,RS,none,6
1,18,none,"BV,RCL",1
1,18,none,"HC,RCL",1
1,18,none,HV,9
1,18,none,"HV,RCL",1
1,18,none,"HV,RS",2
1,18,none,PC,7
1,18,none,RCL,3
1,18,none,RS,6
1,19,"AC,BV,HV,RCL,RS","AC,HV,RCL,RS",1
1,19,"AC,BW,HV,RCL,RS","HV,RCL,RS",1
1,19,"AC,HV","AC,BV,HV,RCL,RS",1
1,19,"AC,HV,RCL","AC,HV",1
1,19,"AC,HV,RCL","HV,RCL",4
1,19,"AC,HV,RCL,RS","AC,HV,RCL",2
1,19,"AC,HV,RCL,RS","HV,RCL",1
1,19,"BV,HV,RCL","HV,RCL,RS",1
1,19,"BV,HV,RCL,RS","AC,HV,RCL,RS",1
1,19,"HC,HV,RCL","HC,RCL",1
1,19,"HC,RCL",RCL,1
1,19,HV,"AC,HV,RCL",1
1,19,HV,"HV,RCL",2
1,19,HV,"HV,RS",1
1,19,HV,none,9
1,19,"HV,PC","HV,RS",1
1,19,"HV,RCL","AC,BW,HV,RCL,RS",1
1,19,"HV,RCL","AC,HV,RCL",2
1,19,"HV,RCL","BV,HV,RCL",1
1,19,"HV,RCL","HC,HV,RCL",1
1,19,"HV,RCL",HV,3
1,19,"HV,RCL","HV,RCL,RS",1
1,19,"HV,RCL",RCL,3
1,19,"HV,RCL",none,1
1,19,"HV,RCL,RS","AC,HV,RCL,RS",1
1,19,"HV,RCL,RS","BV,HV,RCL,RS",1
1,19,"HV,RCL,RS","HV,RCL",1
1,19,"HV,RCL,RS","RCL,RS",1
1,19,"HV,RS",HV,1
1,19,"HV,RS","HV,RCL,RS",1
1,19,PC,"PC,RS",3
1,19,PC,RS,1
1,19,PC,none,11
1,19,"PC,RS",PC,2
1,19,"PC,RS",none,1
1,19,RCL,HV,1
1,19,RCL,"HV,RCL",3
1,19,RCL,none,3
1,19,"RCL,RS","HV,RCL",1
1,19,RS,PC,1
1,19,RS,none,5
1,19,none,HV,8
1,19,none,"HV,PC",1
1,19,none,"HV,RCL",1
1,19,none,PC,11
1,19,none,RCL,3
1,19,none,RS,6
1,20,"BV,GC,HV","HV,RCL",1
1,20,"BV,HV,RCL",RCL,1
1,20,"BV,RCL",RCL,1
1,20,HC,none,1
1,20,HV,"HV,RCL",1
1,20,HV,RCL,1
1,20,HV,none,8
1,20,"HV,PC","HV,RS",1
1,20,"HV,RCL","BV,GC,HV",1
1,20,"HV,RCL",HV,1
1,20,"HV,RCL",RCL,3
1,20,"HV,RCL",none,2
1,20,"HV,RS",RS,3
1,20,"HV,RS",none,1
1,20,PC,"HV,PC",1
1,20,PC,none,7
1,20,"RCA,RCL",RCL,1
1,20,RCL,"BV,HV,RCL",1
1,20,RCL,"BV,RCL",1
1,20,RCL,"HV,RCL",1
1,20,RCL,"RCA,RCL",1
1,20,RCL,none,9
1,20,RS,"HV,RS",3
1,20,RS,none,9
1,20,none,HC,1
1,20,none,HV,9
1,20,none,"HV,RCL",4
1,20,none,PC,8
1,20,none,RCL,6
1,20,none,RS,9
1,21,"AC,GC,HV,RCL","GC,RCL,RS",1
1,21,"AC,GC,HV,RCL,RS","AC,GC,HV,RCL",1
1,21,"AC,GC,HV,RCL,RS","AC,HV,RCL,RS",1
1,21,"AC,GC,HV,RCL,RS","AC,HV,RS",1
1,21,"AC,GC,HV,RS","AC,HV,RCL,RS",1
1,21,"AC,GC,HV,RS","AC,HV,RS",2
1,21,"AC,HV","AC,GC,HV,RS",1
1,21,"AC,HV,RCL,RS","AC,GC,HV,RCL,RS",2
1,21,"AC,HV,RCL,RS","AC,HV",1
1,21,"AC,HV,RCL,RS",HV,1
1,21,"AC,HV,RS","AC,GC,HV,RS",2
1,21,"AC,HV,RS","AC,HV,RCL,RS",2
1,21,"AC,HV,RS",HV,1
1,21,"AC,HV,RS","HV,RS",1
1,21,"AC,HV,RS",RS,1
1,21,"GC,RCL",RCL,1
1,21,"GC,RCL,RS","RCL,RS",1
1,21,"HC,RCL",RCL,1
1,21,HV,"AC,HV,RS",1
1,21,HV,"HV,RS",1
1,21,HV,PC,1
1,21,HV,RCL,1
1,21,"HV,PC","HV,PC,RS",1
1,21,"HV,PC,RS","AC,HV,RS",1
1,21,"HV,PC,RS","HV,PC",1
1,21,"HV,PC,RS","HV,RS",1
1,21,"HV,RCL",RCL,2
1,21,"HV,RS","AC,HV,RS",2
1,21,"HV,RS",HV,1
1,21,"HV,RS","HV,PC,RS",1
1,21,PC,"HV,PC,RS",1
1,21,PC,"HV,RS",1
1,21,PC,"PC,RS",2
1,21,PC,RS,2
1,21,PC,none,14
1,21,"PC,RS",PC,4
1,21,"PC,RS",RS,2
1,21,RCL,"GC,RCL",1
1,21,RCL,"HC,RCL",1
1,21,RCL,HV,1
1,21,RCL,"HV,RCL",1
1,21,RCL,"RCL,RS",4
1,21,RCL,RS,1
1,21,RCL,none,5
1,21,"RCL,RS",RCL,4
1,21,"RCL,RS",none,1
1,21,RS,"AC,GC,HV,RCL,RS",1
1,21,RS,PC,1
1,21,RS,"PC,RS",3
1,21,RS,RCL,1
1,21,RS,none,6
1,21,none,"HV,RCL",1
1,21,none,PC,14
1,21,none,"PC,RS",1
1,21,none,RCL,4
1,21,none,RS,6
1,22,AC,"AC,RCL",1
1,22,AC,none,3
1,22,"AC,BW,HC,RCL","AC,HC,RCL",1
1,22,"AC,HC,RCL","AC,RCL",2
1,22,"AC,HV",AC,1
1,22,"AC,HV,RCL","AC,RCL",1
1,22,"AC,RCL","AC,BW,HC,RCL",1
1,22,"AC,RCL","AC,HC,RCL",1
1,22,"AC,RCL","AC,HV,RCL",1
1,22,"AC,RCL",RCL,1
1,22,"AC,RCL",none,1
1,22,BV,none,1
1,22,"GC,HV","HV,RS",1
1,22,"GC,HV,RS","HV,RS",1
1,22,HV,none,3
1,22,"HV,PC","AC,HV",1
1,22,"HV,PC,RS","PC,RS",1
1,22,"HV,RCL","AC,RCL",1
1,22,"HV,RS","GC,HV,RS",1
1,22,"HV,RS",RS,1
1,22,PC,"PC,RS",4
1,22,PC,none,7
1,22,"PC,RS","HV,PC,RS",1
1,22,"PC,RS",PC,3
1,22,"PC,RS",none,1
1,22,RCL,"HV,RCL",1
1,22,RCL,none,1
1,22,RS,none,6
1,22,none,AC,3
1,22,none,BV,1
1,22,none,"GC,HV",1
1,22,none,HV,3
1,22,none,"HV,PC",1
1,22,none,PC,8
1,22,none,RCL,1
1,22,none,RS,5
2,1,"BW,GC,HC,HV,RS",none,1
2,1,"BW,GC,HV","BW,GC,HV,RS",1
2,1,"BW,GC,HV,RS","BW,GC,HC,HV,RS",1
2,1,"BW,HV",none,1
2,1,"GC,HV",HV,2
2,1,"GC,HV",none,1
2,1,"HC,HV",HV,3
2,1,HV,"BW,GC,HV",1
2,1,HV,"GC,HV",3
2,1,HV,"HC,HV",3
2,1,HV,none,10
